Solver,Model,Name, NumTargetPlates, SizeTargetPlates, NumSourcePlates, NumCombinations,SolutionTime,IsTimeout,TotalTime, NbSwaps
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.32,false,0.32,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.30,false,0.30,4
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.29,false,0.29,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.31,false,0.31,4
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.32,false,0.32,4
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.32,false,0.32,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.27,false,0.27,2
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.29,false,0.29,2
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.27,false,0.27,2
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.30,false,0.30,2
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.27,false,0.27,2
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.30,false,0.30,2
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.32,false,0.32,4
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.30,false,0.30,4
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.30,false,0.30,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.28,false,0.28,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.30,false,0.30,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.28,false,0.28,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.31,false,0.31,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.29,false,0.29,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.31,false,0.31,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.30,false,0.30,4
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.30,false,0.30,4
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.32,false,0.32,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.29,false,0.29,4
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.27,false,0.27,4
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.28,false,0.28,4
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.27,false,0.27,3
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.31,false,0.31,3
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.29,false,0.29,3
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.31,false,0.31,3
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.27,false,0.27,3
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.31,false,0.31,3
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.29,false,0.29,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.32,false,0.32,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.27,false,0.27,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.32,false,0.32,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.27,false,0.27,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.32,false,0.32,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.26,false,0.27,6
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.32,false,0.32,6
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.27,false,0.27,6
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.32,false,0.32,6
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.27,false,0.27,6
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.32,false,0.32,6
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.26,false,0.27,6
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.33,false,0.33,6
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.26,false,0.27,6
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.33,false,0.33,6
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.27,false,0.27,6
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.33,false,0.33,6
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.31,false,0.31,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.39,false,0.40,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.36,false,0.37,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.42,false,0.42,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.38,false,0.38,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.44,false,0.45,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.38,false,0.38,3
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.42,false,0.42,3
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.40,false,0.40,3
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.42,false,0.42,3
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.36,false,0.36,3
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.42,false,0.42,3
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.37,false,0.37,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.44,false,0.45,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.35,false,0.35,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.43,false,0.43,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.32,false,0.33,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.36,false,0.37,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.40,false,0.40,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.43,false,0.43,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.35,false,0.36,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.44,false,0.45,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.39,false,0.39,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.43,false,0.43,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.37,false,0.37,6
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.44,false,0.45,6
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.38,false,0.38,6
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.45,false,0.45,6
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.42,false,0.42,6
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.43,false,0.43,6
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.35,false,0.35,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.41,false,0.42,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.36,false,0.37,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.42,false,0.43,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.38,false,0.38,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.41,false,0.42,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.40,false,0.41,5
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.39,false,0.39,5
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.38,false,0.39,5
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.43,false,0.43,5
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.40,false,0.41,5
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.42,false,0.42,5
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.35,false,0.35,1
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.36,false,0.37,1
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.38,false,0.38,1
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.36,false,0.36,1
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.37,false,0.37,1
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.39,false,0.39,1
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.38,false,0.38,1
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.38,false,0.38,1
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.39,false,0.39,1
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.39,false,0.39,1
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.39,false,0.39,1
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.42,false,0.42,1
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.36,false,0.36,1
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.33,false,0.34,1
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.36,false,0.36,1
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.40,false,0.40,1
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.35,false,0.35,1
gurobi_config,III_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.39,false,0.39,1
gurobi_config,III_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.41,false,0.41,1
gurobi_config,I_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.36,false,0.36,1
gurobi_config,I_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.36,false,0.36,1
gurobi_config,II_A,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.38,false,0.38,1
gurobi_config,II_B,multiplate_dzn_files_2_only/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.36,false,0.36,1
